,2008
Gillette,3
razor,8
meal,15
-,2216
in,1937
a,2408
can,85
brand,77
alarming,4
view,41
Noggin,1
divide,9
asian,18
land,65
feel,22
like,418
quarrel,1
about,98
something,80
gangster,6
's,2037
code,20
of,3235
silence,5
on,733
_,6738
with,956
(,633
even,18
),630
',304
wester,1
no,127
halfway,1
effort,8
Rand,5
who,287
write,71
"""",6678
Atlas,5
shrug,2
sch,19
.,919
where,138
Shaquille,2
O'Neal,2
play,143
basketball,11
writer,50
guideline,1
spanish,33
uncle,1
mexican,14
restaurant,28
offering,45
head,55
up,317
!,545
;,3541
e.g.,472
letter,104
after,135
two,79
slash,2
ground,12
for,1018
good,110
night,36
sleep,15
?,1427
Dick,10
Van,8
Addlebrain,1
skilled,2
see,218
it,597
...,201
enterprise,5
init,29
basis,9
false,6
arrest,4
perhaps,60
suffix,110
hotel,18
Richard,13
and,835
Jane,8
court,45
gain,3
back,69
go,217
past,14
the,2519
fourth,11
quarter,13
say,249
Altimeter,1
user,13
again,46
Hamburg,1
river,57
informal,11
reply,18
to,1242
be,1173
there,41
Beatles,24
Sadie,1
U.K.,9
military,25
medal,5
give,75
arm,26
I,244
love,55
you,232
support,31
stone,8
as,366
an,297
embankment,1
end,124
monastic,1
jurisdiction,2
Bus,1
9,7
Paradise,5
author,94
Buscaglia,1
game,119
common,33
lunch,9
hr,6
woman,50
hybrid,1
clothing,8
steal,10
slangily,46
greet,15
day,62
little,74
advance,5
work,105
native,29
NE,3
Siberia,1
finally,2
call,104
toss,4
when,81
football,24
may,187
hike,3
long,97
bright,10
color,25
but,29
true,6
use,91
diligently,1
cockroach,2
Alfredo,2
sauce,8
ingredient,40
sand,4
Jima,1
confess,3
dead,9
man,81
hand,47
card,48
Gown,1
partner,64
how,70
have,208
Banshee,2
cry,104
Thomas,19
Moore,5
poem,26
one,585
seasonal,4
octet,1
bed,21
obey,4
your,48
thirst,2
sloganeer,14
once,80
off,129
wall,12
Hedren,1
Hitchcock,3
Birds,1
activate,1
burner,3
range,23
extend,2
south,18
from,252
Kara,1
Sea,18
at,298
Milliner,1
painter,18
auto,27
route,9
Fla.,3
do,288
part,313
agitate,2
Okra,1
stew,4
they,191
guard,8
Olympics,25
Kippur,1
annoy,4
pretense,2
big,156
name,236
grill,4
youngster,4
Actress,87
Petty,2
light,52
foot,26
commuter,6
option,53
Slugger,4
Rodriguez,1
foam,2
mouth,14
nocturnal,3
hunter,9
incentive,1
aim,4
golden,10
ager,1
Massachusetts,10
tourist,12
spot,63
bit,71
powerful,7
Pontiac,2
key,42
element,17
chocolate,10
coat,13
candy,23
hubbub,3
before,107
too,40
laptop,4
margarine,2
modern,24
navigational,2
aid,44
short,211
1949,10
Orson,2
Welles,3
film,187
easy,24
dupe,7
thoroughfare,3
school,53
thought,6
design,12
increase,9
traction,1
Ivan,5
Turgenev,1
novel,46
hint,37
20-,13
31-,2
40,19
across,196
squander,1
ammo,6
unit,82
sicilian,4
hot,35
norse,3
trickster,3
readiness,1
power,29
co.,6
clinical,1
study,20
Marathon,3
handout,3
look,79
reduce,3
drastically,1
price,18
need,61
darning,1
maybe,159
fight,27
site,111
add,19
Samurai,1
antiquated,1
exclamation,19
nickname,38
Israel,15
Netanyahu,2
some,456
Ivy,4
Leaguers,2
insignificant,5
amount,26
slop,1
container,15
sign,86
fatigue,3
Braveheart,1
getup,1
overhead,4
rrs,1
not,280
by,265
Tolkien,8
brute,6
Most,6
Santa,18
mail,32
Creep,1
along,25
conceal,2
what,207
Midday,1
sporty,6
car,64
briefly,99
