,2009
small,63
draft,14
Vice,3
president,27
after,124
Breckinridge,2
Govt,6
.,905
medium,14
monitor,8
return,15
from,284
a,2564
mountain,20
?,1368
dreadful,2
;,3669
old,179
-,2551
style,51
Mauna,5
_,6726
person,45
make,182
firm,16
decision,8
be,1296
n't,144
up,293
Bobby-,1
"""",6696
different,10
stroke,12
for,1145
folk,9
radius,2
e.g.,478
intensely,1
interested,2
Vujacic,1
of,3059
the,2538
Los,9
Angeles,8
Lakers,1
who,341
nickname,35
machine,17
cup,10
holder,76
alternative,85
to,1204
in,1984
dessert,14
order,66
something,82
throw,22
on,761
BBQ,1
salute,6
stanzas,1
mental,5
figure,80
click,6
condescension,1
authority,5
it,667
nothing,21
new,21
with,1031
not,279
worthless,1
Pirate,2
Lafitte,1
country,42
statistic,3
Maestro,2
Klemperer,1
Parris,1
Isl,1
outfit,6
1960,20
sitcom,22
set,101
at,323
camp,10
chew,10
out,234
place,162
escape,8
Storybook,1
group,56
reside,1
this,123
puzzle,54
have,279
very,34
large,38
bed,15
Niagara,2
star,147
1953,9
plot,8
piece,70
Athena,2
's,2068
symbol,54
Pachacuti,1
people,44
certain,74
mood,2
see,228
58,11
down,255
Potsdam,1
pronoun,9
multistep,1
process,4
starter,24
Green,13
crop,6
cultivate,3
fodder,4
snort,1
disdain,4
she,25
create,19
Hercule,1
AOL,10
or,444
Juno,3
bath,4
bathroom,7
global,4
lending,3
org,145
cross,17
court,33
item,71
limb,1
bender,4
Detroit,7
venue,12
sport,42
event,42
and,844
concert,14
training,8
do,283
fun,13
short,242
Bell,9
psalm,2
start,140
big,177
deal,14
D.C.,10
diamond,19
squad,5
granny,1
great,46
aunt,8
Ref,2
call,112
thick,8
shell,10
seafood,4
selection,7
Tony,24
win,83
Spamalot,1
actress,40
Ramirez,1
shelve,1
while,24
city,116
Padua,2
province,3
antique,5
auto,21
cry,103
when,84
you,238
've,15
enough,12
live,27
free,26
die,24
hard,41
director,33
Wiseman,1
what,215
Fido,2
shake,14
hand,44
t,8
abstain,1
unconcerned,1
scruple,1
Punk'd,1
host,32
Kutcher,2
some,467
bituminous,1
brink,4
1,78
Down,81
moderately,1
sweet,20
vintner,2
hoop,1
coach,13
Kruger,2
magazine,23
an,310
annual,15
500,9
La,41
la,34
lead,47
[,32
mumble,3
],32
Comprende,1
Iditarod,3
vehicle,17
Tay,1
Lomond,1
film,140
format,6
sometimes,21
3,27
d,19
internet,11
cafe,4
offer,27
68,5
Across,136
carry,11
-coburg,1
Gotha,1
(,625
british,29
royal,15
house,22
),619
letter,115
precede,17
bravo,2
Wallace,3
Manhattan,14
January,4
title,136
word,229
company,48
stock,33
ticker,6
BKS,1
Strawberry,2
Fields,4
pilgrimage,5
page,19
example,13
dna,3
tree,34
sacred,6
Druids,1
Panama,3
one,638
Radio,2
day,65
1973,9
Paul,23
McCartney,2
&,51
Wings,1
hit,160
russian,10
Oka,1
ZZ,1
Feudin,1
',304
unyielding,1
syrup,4
brand,99
stash,4
cash,10
Herb,2
antiseptic,2
property,11
PZZA,1
whose,66
member,61
include,16
five,33
U.S.,54
Rubina,1
Slumdog,3
Millionaire,3
HOG,1
many,164
diva,4
performance,8
Amtrak,1
debut,13
11/17/2000,1
Ophthalmologist,1
concern,34
cartel,2
by,273
secretary,10
general,24
former,67
Fox,10
series,47
Newport,1
Beach,8
art,31
Deco,1
architect,10
William,21
Van,6
part,293
Zippo,5
competitor,47
39,11
across,263
15,14
collector,6
perhaps,58
Oscar,45
winner,76
Kedrova,2
chutzpah,3
Wiest,1
bonny,2
gal,5
Dept,2
Labor,1
division,16
Printer,1
color,27
elephant,8
rider,5
seat,31
Muslim,2
queen,18
1492,1
Rough,1
highway,13
toll,3
unit,64
strike,15
seemingly,5
forever,3
jazz,21
singer,93
take,145
her,17
surname,7
pig,9
Latin,7
Pac,1
man,72
enemy,7
image,11
eco,2
friendly,9
product,48
try,24
prove,4
time,179
off,147
l'école,1
Grammy,14
Khan,4
use,90
high,89
frequency,2
Aquafina,2
rip,5
Vidal,2
often,121
bawdy,1
verse,12
Michael,13
Phelps,1
workout,8
business,35
card,51
Ventura,1
County,13
valley,6
freudian,2
topic,19
he,54
hesitate,2
lose,45
colleague,3
Byron,2
Shelley,3
Pueblo,3
language,29
actor,66
Guinness,5
Hinds,1
zillion,1
Explorer,6
Cabeza,2
de,41
terminer,1
endanger,3
state,57
bird,42
Barnyard,1
mother,14
Hipster,2
jargon,2
shrewd,1
Yank,2
foe,12
black,28
bard,9
Outranking,1
bagatelle,1
!,543
*,165
dog,70
trick,17
toil,1
away,61
Wildcats,2
Big,26
12,31
Conf,2
charge,33
rebound,2
shoot,23
percentage,1
etc,14
favor,11
tylenol,2
Martinez,4
three,42
Cy,2
Youngs,1
-rooter,3
Shrimp,1
barbie,2
eater,4
fancy,15
dresser,2
affordable,1
as,388
apartment,11
tugboat,3
rope,14
participant,11
Yoko,6
most,54
dangerous,6
winter,29
road,16
Pullers,1
pair,28
ca,26
teach,8
...,205
sprinkle,3
holy,10
water,46
Aldous,3
Huxley,3
novel,59
Hawkeye,1
State,23
native,40
parle,1
français,3
mangy,1
mutt,1
door,22
bust,7
equipment,14
Bar,2
patron,4
request,32
refill,2
dang,2
Al,11
pasta,8
italian,38
wine,26
