,2000
show,76
bill,21
pull,17
an,205
all,67
-,1849
nighter,2
"""",4931
_,5802
the,1723
race,15
!,420
Gilbert,2
&,50
Sullivan,2
operetta,3
like,538
some,445
cold,22
medicine,7
water,36
nymph,9
most,42
varicolored,1
fingerprint,1
;,2736
say,136
link,15
legend,10
informally,43
it,633
begin,25
in,1523
Lord,10
I,166
take,161
refuge,3
Member,2
of,2417
Nixon,3
's,2180
cabinet,2
sign,78
contract,8
Notch,2
odd,6
way,215
fine,14
thread,7
star,134
war,55
letter,88
Tribal,1
V.I.P.,15
fake,9
writer,90
LeShan,4
rush,10
where,129
amo,2
ama,1
amat,2
be,1014
learn,6
part,321
act,20
former,37
head,63
Nicaragua,1
Rudolph,3
Valentino,3
e.g.,444
photo,16
this,102
may,272
prove,2
one,546
innocence,1
not,267
a,2046
quick,12
jaunt,1
Patsy,5
Cline,1
to,943
piece,61
Coventry,1
Street,17
locale,91
intelligently,1
plan,15
progress,3
Comic,7
Charlotte,7
faithful,3
friend,32
old,156
joke,9
grandparent,1
Bach,7
Beethoven,10
and,484
Brahms,2
Yodeler,1
perch,4
film,127
industry,8
datum,9
defendant,3
at,214
law,22
bring,15
up,269
villainous,3
queen,18
Titus,2
Andronicus,1
think,21
about,55
Blues,5
Brothers,4
sing,28
here,35
potato,8
chip,22
feature,94
heart,24
line,81
stop,36
quarter,7
Father,11
wear,47
Palace,6
ruler,16
navigate,2
century,28
starter,43
?,1303
actress,33
Sobieski,1
datebook,2
animation,4
sheet,7
do,234
well,68
crap,4
doter,1
on,574
baby,42
popular,61
citrus,3
drink,46
Appliance,4
maker,59
opening,19
remark,7
mix,5
master,9
critic,9
dispose,3
Uniform,1
decoration,16
what,125
dummy,2
lip,10
go,191
between,10
sort,54
London,19
much,20
visit,10
web,12
site,164
street,20
San,19
Juan,12
japanese,17
cartoon,16
from,186
Syracuse,1
N.Y.,10
Harrisburg,1
Pa.,5
baseball,27
figure,73
congeal,1
rude,5
actor,76
McDowall,1
time,180
off,142
maybe,177
four,31
footed,5
tv,96
Travelocity.com,1
info,12
grand,8
shadow,4
german,23
victory,5
October,4
1941,5
when,64
ball,31
drop,17
Times,7
Square,6
River,22
Lake,14
Champlain,1
maximum,2
narrow,5
N.H.L.,10
rival,35
Chows,1
down,202
horse,32
oh,16
crumb,2
horror,8
fly,27
coop,3
style,39
bottom,12
belief,6
fishhook,1
attachment,14
kind,240
(,545
pair,11
),545
Fab,2
member,66
Gen.,7
Robt,2
.,684
many,103
golf,19
course,21
hole,19
generous,2
slice,8
pie,10
1939,4
movie,44
dog,53
mint,5
Guitar,2
Paul,24
talk,39
Sun,9
St.,44
Columba,1
word,199
with,670
mail,23
or,267
rail,4
ah,5
back,73
row,13
right,27
center,33
stable,9
worker,52
future,10
litigator,1
',279
exam,15
Bruce,2
ex,8
violin,2
Op,4
30,8
Wimbledon,7
match,16
win,41
Trickiness,1
self,9
reproachful,1
poplar,1
animal,30
house,28
Hecuba,2
he,51
Wall,14
table,15
smallish,1
dresswise,1
Oklahoma,8
city,109
court,42
addressee,3
airline,8
Lingus,4
hitch,6
post,22
brother,23
dress,35
restaurant,13
no,99
soloist,2
spread,12
rustic,2
dig,11
pass,21
over,72
Caesar,16
other,88
N.B.A.,9
team,43
Blazer,1
detail,4
work,116
unit,70
museum,6
funder,1
respected,1
medium,16
init,29
spanish,32
treasure,8
spark,3
have,189
subtitle,4
nowadays,5
conversation,4
comparison,8
for,796
mind,12
divide,7
wall,10
carry,17
tear,12
Seaman,3
reference,3
describe,3
pay,30
first,117
name,233
design,8
Cannes,3
heat,7
Lingoes,1
