,2004
get,152
back,64
at,227
someone,10
;,2751
eventually,5
leave,58
a,1898
dispute,1
unsettled,1
"""",4982
and,570
I,168
'll,20
skip,6
the,1766
boring,4
part,257
book,72
before,63
Neh,2
.,754
notable,4
resignee,1
where,103
operator,1
stand,35
by,144
?,1107
Amer,1
money,39
handle,23
simple,11
problem,51
incline,4
recommendation,10
Bach,5
's,2014
joy,4
of,2355
man,62
desire,11
Bornean,1
tree,34
-,1882
dweller,12
popular,64
1940,7
radio,28
quiz,1
show,76
some,376
student,18
need,54
_,5602
law,16
weed,3
eradicator,1
admit,5
wrongdoing,3
tip,17
on,556
safe,6
side,31
memorable,3
time,165
geese,2
formation,7
title,99
grp,63
in,1445
an,209
ABC,5
drama,8
Balkans,1
seafood,5
chain,18
1950's-60,6
tv,107
star,122
cockeyed,2
Odd,1
Couple,1
role,69
reggae,2
relative,26
pick,32
luau,2
doing,2
rock,43
/,43
rap,8
funk,2
group,78
deep,10
sleep,14
action,19
Steven,3
gambling,2
site,118
1492,1
it,470
sail,7
ocean,9
blue,42
area,44
next,13
to,907
narthex,1
false,5
clue,7
full,25
life,34
draft,9
holder,65
player,63
one,573
Corleones,1
russian,23
river,67
discount,4
coast,7
plane,15
ticket,11
Shine,2
partner,57
good,105
name,260
for,820
DNA,1
expert,16
Danny,2
N.B.A.,13
ballpark,5
amts,9
Quaker,7
Mercury,4
Saturn,5
equivalent,1
ur,1
2,33
funny,11
dough,5
household,4
pest,7
with,735
fiery,1
appearance,3
Kook,1
pass,27
buck,16
veteran,2
Lucille,2
Ball,3
notably,10
day,35
60,20
protest,6
org,85
pierce,2
body,12
sometimes,23
critical,4
warning,5
Nike,3
rival,35
corporate,4
jet,15
maker,60
alternative,67
white,27
Wool,4
wrap,19
respond,6
angrily,2
out,228
promise,8
take,131
off,146
quickly,13
Builder,1
guide,12
atlantic,1
fish,32
certain,88
green,22
hold,37
aside,4
as,274
college,35
athlete,10
extend,5
his,21
eligibility,3
composer,30
who,195
have,195
long,74
relationship,4
George,20
Sand,1
easy,19
two,71
pointer,7
Joe,9
Apollo,4
13,9
like,369
Lawrence,4
Arabia,2
yikes,1
!,501
talk,35
crazily,2
go,186
downhill,3
be,882
queen,14
England,11
game,81
import,8
from,202
Russia,8
Robin,6
feature,92
put,99
down,220
stir,8
up,306
drink,40
dish,34
wee,3
hour,8
trifling,1
amount,26
phrase,29
teamwork,1
disrupter,1
pro,21
vote,17
secretive,2
business,25
loss,10
geologic,2
period,30
article,13
that,177
may,170
beret,1
Nerd,2
colorless,2
sign,79
poor,8
schoolwork,1
Philly,1
footballer,2
Sandwich,2
plain,9
cylinder,1
Strasbourg,1
school,38
nay,5
sayer,8
Bell,3
sound,96
place,171
American,11
Beauties,1
slalom,2
Country,3
Grammar,1
rapper,9
clean,13
dolt,1
tarzan,3
portrayer,9
Ron,6
proof,4
pal,14
military,24
strength,3
sky,6
Cloak,3
Claudius,4
what,146
start,92
20-,13
53,3
Across,109
11-,8
29,18
Down,51
intoxicate,3
polynesian,6
paint,12
crash,7
wave,10
maybe,116
Rosie,1
White,19
Men,8
ca,18
n't,106
jump,10
Mode,1
hobo,1
transportation,4
conflict,2
Buffalo,7
Rochester,1
dir,23
modern,36
phone,15
enjoy,7
greatly,2
little,58
sing,23
Loco,1
Motion,1
breakfast,18
staple,13
bunk,2
food,38
product,40
melt,2
die,20
computer,29
correction,1
command,12
eclipse,3
think,19
static,2
Charon,2
snicker,6
hardly,20
easygoing,3
do,206
Baylor,2
home,134
they,163
involve,6
shout,19
match,12
1990,16
sitcom,16
Saturday,4
Night,8
Fever,3
trio,9
so,67
very,29
much,35
lustful,1
Vissi,1
d,17
',243
Tosca,1
song,87
horse,26
focuser,1
mind,22
reading,5
skill,8
short,186
colorful,9
goofball,1
everyone,5
Cesspool,1
engine,9
follower,32
John,36
pump,8
wealthy,3
boyfriend,1
perhaps,51
dogpatch,1
diminutive,2
kenyan,3
tribe,14
wonderment,3
par,3
tear,9
dance,31
venue,6
photo,16
Ta,8
ta,10
speak,36
row,9
can,53
hear,22
Conestogas,1
Michigan,4
e.g.,357
Chicago,15
picture,21
puzzle,32
shot,16
or,282
100,17
meter,7
dash,9
curl,3
lip,7
Moscow,4
mater,8
wade,6
bird,61
1/100,1
euro,3
filmmaking,1
red,26
ban,5
orchard,1
spray,13
obey,2
eyeliner,1
Smooth,1
Operator,1
singer,91
bow,9
music,43
small,57
songbird,2
welcome,10
forecast,3
Santa,24
undecided,3
Chopin,2
Mazurka,1
double,27
h,5
magic,4
Old,25
MacDonald,1
refrain,4
not,255
precise,4
rwandan,1
people,22
kind,112
counter,12
film,139
list,29
author,83
Umberto,3
nocturnal,1
lizard,2
spark,3
birth,10
politic,3
Seinfeld,6
Sawyer,2
morning,15
secret,17
you,126
might,40
7,9
come,64
11,6
literature,5
holy,12
war,28
prefix,77
distant,2
emphatic,5
type,46
no,98
(,521
unsuccessfully,2
),521
imperfect,1
gravy,1
work,109
Michelangelo,3
Cinema,1
vérité,1
test,23
forest,10
growth,8
steady,4
Molokai,5
porch,3
lot,46
another,14
way,155
biblical,24
verb,19
suffix,107
smack,2
neutral,5
shade,31
boy,18
old,175
comic_strip,12
Al,13
Jolson,2
standard,14
handyman,1
migratory,2
letter,110
run,55
baby,20
gerund,1
amateurish,1
piano,6
recital,2
give,72
cache,2
definite,2
quite,6
lumberjack,2
cause,41
intestinal,1
Willy,3
death,10
salesman,3
beloved,4
writer,65
Morrison,4
laundry,6
detergent,1
after,96
outcome,3
merciless,1
teasing,1
Yoo,2
hoo,2
Christmas,10
drop,22
miscalculate,1
Bloodhound,1
sense,9
Jetsons,1
dog,41
high,54
exam,7
U.S.,23
open,47
tennis,28
champ,17
water,41
color,30
without,32
feel,15
cheese,16
english,23
sport,37
car,55
informally,44
got,12
World,20
string,15
solo,5
space,19
Hatch,4
plot,12
busy,3
activity,18
devil,4
Broadway,15
musical,36
base,31
Dickens,6
thick,9
Lao,2
tzu,1
principle,5
gets,11
notice,8
actor,67
mustache,1
paradise,3
Kong,3
China,9
Hawkeye,1
m*a*s*h,4
Nutcracker,1
attire,16
resentful,1
cable,8
channel,7
acrobat,1
newspaperman,1
William,13
Randolph,1
Job,1
mistake,4
tiny,18
hill,13
builder,12
tizzy,2
noisy,2
insect,12
harmonize,1
chef,3
Harper,1
Valley,6
nap,2
count,17
villain,13
lemony,1
Snicket,1
Neighbor,12
Niger,1
thing,68
telegraph,1
pioneer,17
